province_n,district_n,sector_nam,cell_name,mean,median,count,sum
Iburasirazuba,Kirehe,Nasho,Rugoma,0.05410969,0.0,117,6.3308334
Iburasirazuba,Kirehe,Nyamugari,Bukora,0.031528983,0.0,324,10.215391
Iburasirazuba,Kirehe,Nyamugari,Kagasa,0.009485892,0.0,252,2.3904448
Iburasirazuba,Kirehe,Nyamugari,Kazizi,0.035166007,0.0,168,5.9078894
Iburasirazuba,Kirehe,Nyamugari,Kiyanzi,0.43752924,0.0,288,126.00842
Iburasirazuba,Kirehe,Nyamugari,Nyamugari,0.17608942,0.0,169,29.759111
Iburasirazuba,Kirehe,Nyarubuye,Mareba,0.0,0.0,238,0.0
Iburasirazuba,Kirehe,Nyarubuye,Nyabitare,0.0,0.0,468,0.0
Iburasirazuba,Kirehe,Nyarubuye,Nyarutunga,0.0,0.0,272,0.0
Iburasirazuba,Ngoma,Gashanda,Cyerwa,0.0,0.0,99,0.0
Iburasirazuba,Ngoma,Gashanda,Giseri,0.0034727755,0.0,153,0.53133464
Iburasirazuba,Ngoma,Gashanda,Munege,0.0,0.0,88,0.0
Iburasirazuba,Ngoma,Gashanda,Mutsindo,0.0,0.0,99,0.0
Iburasirazuba,Ngoma,Jarama,Ihanika,0.0,0.0,104,0.0
Iburasirazuba,Ngoma,Jarama,Jarama,0.0015897944,0.0,286,0.4546812
Iburasirazuba,Ngoma,Jarama,Karenge,0.0,0.0,299,0.0
Iburasirazuba,Ngoma,Jarama,Kibimba,0.0,0.0,153,0.0
Iburasirazuba,Ngoma,Jarama,Kigoma,0.0,0.0,192,0.0
Iburasirazuba,Ngoma,Karembo,Akaziba,0.0,0.0,170,0.0
Iburasirazuba,Ngoma,Karembo,Karaba,0.04140897,0.0,84,3.4783535
Iburasirazuba,Ngoma,Karembo,Nyamirambo,0.007172873,0.0,132,0.9468192
Iburasirazuba,Ngoma,Kazo,Birenga,0.0,0.0,165,0.0
Iburasirazuba,Ngoma,Kazo,Gahurire,0.0,0.0,198,0.0
Iburasirazuba,Ngoma,Kazo,Karama,0.23216072,0.0,110,25.53768
Iburasirazuba,Ngoma,Kazo,Kinyonzo,0.0,0.0,160,0.0
Iburasirazuba,Ngoma,Kazo,Umukamba,0.0,0.0,99,0.0
Iburasirazuba,Ngoma,Kibungo,Cyasemakamba,0.9820929,0.0,84,82.495804
Iburasirazuba,Ngoma,Kibungo,Gahima,0.12891445,0.0,120,15.469734
Iburasirazuba,Ngoma,Kibungo,Gatonde,0.0,0.0,100,0.0
Iburasirazuba,Ngoma,Kibungo,Karenge,0.55408937,0.0,84,46.543507
Iburasirazuba,Ngoma,Kibungo,Mahango,0.42273042,0.0,99,41.85031
Iburasirazuba,Ngoma,Mugesera,Akabungo,0.0,0.0,136,0.0
Iburasirazuba,Ngoma,Mugesera,Mugatare,0.0,0.0,210,0.0
Iburasirazuba,Ngoma,Mugesera,Ntanga,0.0,0.0,136,0.0
Iburasirazuba,Ngoma,Mugesera,Nyamugari,0.04639063,0.0,110,5.102969
Iburasirazuba,Ngoma,Mugesera,Nyange,0.0,0.0,176,0.0
Iburasirazuba,Ngoma,Murama,Gitaraga,0.20461334,0.0,81,16.57368
Iburasirazuba,Ngoma,Murama,Kigabiro,0.16751853,0.0,84,14.071556
Iburasirazuba,Ngoma,Murama,Mvumba,0.1970897,0.0,112,22.074047
Iburasirazuba,Ngoma,Murama,Rurenge,0.1295262,0.0,143,18.522245
Iburasirazuba,Ngoma,Murama,Sakara,0.05864132,0.0,128,7.5060887
Iburasirazuba,Ngoma,Mutenderi,Karwema,0.0,0.0,108,0.0
Iburasirazuba,Ngoma,Mutenderi,Kibare,0.0,0.0,255,0.0
Iburasirazuba,Ngoma,Mutenderi,Mutenderi,0.05471604,0.0,150,8.207406
Iburasirazuba,Ngoma,Mutenderi,Muzingira,0.0036397106,0.0,112,0.40764758
Iburasirazuba,Ngoma,Mutenderi,Nyagasozi,0.019520715,0.0,126,2.45961
Iburasirazuba,Ngoma,Remera,Bugera,0.15488192,0.0,126,19.515123
Iburasirazuba,Ngoma,Remera,Kinunga,0.3366947,0.0,96,32.32269
Iburasirazuba,Ngoma,Remera,Ndekwe,0.0,0.0,144,0.0
Iburasirazuba,Ngoma,Remera,Nyamagana,0.34412512,0.0,120,41.295013
Iburasirazuba,Ngoma,Rukira,Buliba,0.111753814,0.0,169,18.886395
Iburasirazuba,Ngoma,Rukira,Kibatsi,0.0,0.0,240,0.0
Iburasirazuba,Ngoma,Rukira,Nyaruvumu,0.11121007,0.0,270,30.026718
Iburasirazuba,Ngoma,Rukira,Nyinya,0.0,0.0,238,0.0
Iburasirazuba,Ngoma,Rukumberi,Gituza,0.0,0.0,126,0.0
Iburasirazuba,Ngoma,Rukumberi,Ntovi,0.0046559055,0.0,342,1.5923197
Iburasirazuba,Ngoma,Rukumberi,Rubago,0.0,0.0,120,0.0
Iburasirazuba,Ngoma,Rukumberi,Rubona,0.017483752,0.0,195,3.4093318
Iburasirazuba,Ngoma,Rukumberi,Rwintashya,0.004577326,0.0,247,1.1305995
Iburasirazuba,Ngoma,Rurenge,Akagarama,0.0,0.0,81,0.0
Iburasirazuba,Ngoma,Rurenge,Muhurire,0.05758241,0.0,100,5.7582407
Iburasirazuba,Ngoma,Rurenge,Musya,0.030410873,0.0,104,3.1627307
Iburasirazuba,Ngoma,Rurenge,Rugese,0.0,0.0,110,0.0
Iburasirazuba,Ngoma,Rurenge,Rujambara,0.0,0.0,144,0.0
Iburasirazuba,Ngoma,Rurenge,Rwikubo,0.0,0.0,121,0.0
Iburasirazuba,Ngoma,Sake,Gafunzo,0.08139953,0.0,196,15.9543085
Iburasirazuba,Ngoma,Sake,Kibonde,0.0030322615,0.0,168,0.5094199
Iburasirazuba,Ngoma,Sake,Nkanga,0.0,0.0,182,0.0
Iburasirazuba,Ngoma,Sake,Rukoma,0.018100606,0.0,143,2.5883868
Iburasirazuba,Ngoma,Zaza,Nyagasozi,0.0,0.0,153,0.0
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,0.038008865,0.0,154,5.8533654
Iburasirazuba,Ngoma,Zaza,Ruhembe,0.028770119,0.0,288,8.285794
Iburasirazuba,Ngoma,Zaza,Ruhinga,0.0,0.0,240,0.0
Iburasirazuba,Nyagatare,Gatunda,Cyagaju,0.0,0.0,64,0.0
Iburasirazuba,Nyagatare,Gatunda,Kabeza,0.0072505465,0.0,80,0.58004373
Iburasirazuba,Nyagatare,Gatunda,Nyamikamba,0.08284378,0.0,121,10.024097
Iburasirazuba,Nyagatare,Gatunda,Nyamirembe,0.009408856,0.0,54,0.5080782
Iburasirazuba,Nyagatare,Gatunda,Nyangara,0.0,0.0,176,0.0
Iburasirazuba,Nyagatare,Gatunda,Nyarurema,0.04501158,0.0,99,4.4561462
Iburasirazuba,Nyagatare,Gatunda,Rwensheke,0.012073977,0.0,72,0.86932635
Iburasirazuba,Nyagatare,Karama,Bushara,0.03244278,0.0,70,2.2709944
Iburasirazuba,Nyagatare,Karama,Cyenkwanzi,0.0,0.0,63,0.0
Iburasirazuba,Nyagatare,Karama,Gikagati,0.0,0.0,42,0.0
Iburasirazuba,Nyagatare,Karama,Gikundamvura,0.0,0.0,91,0.0
Iburasirazuba,Nyagatare,Karama,Kabuga,0.047040287,0.0,110,5.174432
Iburasirazuba,Nyagatare,Karama,Ndego,0.0,0.0,160,0.0
Iburasirazuba,Nyagatare,Karama,Nyakiga,0.0,0.0,108,0.0
Iburasirazuba,Nyagatare,Karangazi,Kamate,0.0,0.0,500,0.0
Iburasirazuba,Nyagatare,Karangazi,Karama,0.052837905,0.0,336,17.753536
Iburasirazuba,Nyagatare,Karangazi,Kizirakome,0.075044945,0.0,140,10.506292
Iburasirazuba,Nyagatare,Karangazi,Mbare,0.12719569,0.0,255,32.4349
Iburasirazuba,Nyagatare,Karangazi,Musenyi,0.12746067,0.0,198,25.237213
Iburasirazuba,Nyagatare,Karangazi,Ndama,0.031798333,0.0,2112,67.15808
Iburasirazuba,Nyagatare,Karangazi,Nyagashanga,0.093455546,0.0,72,6.7287993
Iburasirazuba,Nyagatare,Karangazi,Nyamirama,0.015271441,0.0,1679,25.640749
Iburasirazuba,Nyagatare,Karangazi,Rubagabaga,0.06412746,0.0,130,8.33657
Iburasirazuba,Nyagatare,Karangazi,Rwenyemera,0.110370465,0.0,176,19.425201
Iburasirazuba,Nyagatare,Karangazi,Rwisirabo,0.35668764,0.0,88,31.388512
Iburasirazuba,Nyagatare,Katabagemu,Bayigaburire,0.0058137793,0.0,91,0.5290539
Iburasirazuba,Nyagatare,Katabagemu,Kaduha,0.049591653,0.0,56,2.7771325
Iburasirazuba,Nyagatare,Katabagemu,Kanyeganyege,0.0123032015,0.0,49,0.6028569
Iburasirazuba,Nyagatare,Katabagemu,Katabagemu,0.009673722,0.0,91,0.8803087
Iburasirazuba,Nyagatare,Katabagemu,Kigarama,0.0,0.0,88,0.0
Iburasirazuba,Nyagatare,Katabagemu,Nyakigando,0.023761144,0.0,255,6.0590916
Iburasirazuba,Nyagatare,Katabagemu,Rubira,0.0,0.0,252,0.0
Iburasirazuba,Nyagatare,Katabagemu,Rugazi,0.0,0.0,182,0.0
Iburasirazuba,Nyagatare,Katabagemu,Rutoma,0.0061655273,0.0,80,0.49324217
Iburasirazuba,Nyagatare,Kiyombe,Gataba,0.0,0.0,180,0.0
Iburasirazuba,Nyagatare,Kiyombe,Gitenga,0.0,0.0,64,0.0
Iburasirazuba,Nyagatare,Kiyombe,Kabungo,0.0,0.0,273,0.0
Iburasirazuba,Nyagatare,Kiyombe,Karambo,0.0,0.0,150,0.0
Iburasirazuba,Nyagatare,Kiyombe,Karujumba,0.0,0.0,154,0.0
Iburasirazuba,Nyagatare,Kiyombe,Tovu,0.0,0.0,70,0.0
Iburasirazuba,Nyagatare,Matimba,Bwera,0.120283686,0.0,323,38.85163
Iburasirazuba,Nyagatare,Matimba,Byimana,0.18804646,0.0,42,7.897951
Iburasirazuba,Nyagatare,Matimba,Cyembogo,0.17224577,0.0,66,11.368221
Iburasirazuba,Nyagatare,Matimba,Kagitumba,0.5935872,0.0,84,49.86133
Iburasirazuba,Nyagatare,Matimba,Kanyonza,0.32258135,0.0,72,23.225857
Iburasirazuba,Nyagatare,Matimba,Matimba,0.38866815,0.0,90,34.980133
Iburasirazuba,Nyagatare,Matimba,Nyabwishongwezi,0.0,0.0,42,0.0
Iburasirazuba,Nyagatare,Matimba,Rwentanga,0.0,0.0,80,0.0
Iburasirazuba,Nyagatare,Mimuri,Bibare,0.016256077,0.0,90,1.463047
Iburasirazuba,Nyagatare,Mimuri,Gakoma,0.0,0.0,130,0.0
Iburasirazuba,Nyagatare,Mimuri,Mahoro,0.04978546,0.0,192,9.558808
Iburasirazuba,Nyagatare,Mimuri,Mimuri,0.08357544,0.0,140,11.700562
Iburasirazuba,Nyagatare,Mimuri,Rugari,0.11350219,0.0,63,7.150638
Iburasirazuba,Nyagatare,Mukama,Bufunda,0.0317129,0.0,49,1.5539322
Iburasirazuba,Nyagatare,Mukama,Gatete,0.0,0.0,156,0.0
Iburasirazuba,Nyagatare,Mukama,Gihengeri,0.0,0.0,289,0.0
Iburasirazuba,Nyagatare,Mukama,Gishororo,0.007999894,0.0,64,0.5119932
Iburasirazuba,Nyagatare,Mukama,Kagina,0.0,0.0,143,0.0
Iburasirazuba,Nyagatare,Mukama,Rugarama,0.025389954,0.0,80,2.0311964
Iburasirazuba,Nyagatare,Musheri,Kibirizi,0.0070752823,0.0,143,1.0117654
Iburasirazuba,Nyagatare,Musheri,Kijojo,0.0,0.0,165,0.0
Iburasirazuba,Nyagatare,Musheri,Musheri,0.060276173,0.0,120,7.233141
Iburasirazuba,Nyagatare,Musheri,Ntoma,0.0900907,0.0,72,6.4865303
Iburasirazuba,Nyagatare,Musheri,Nyagatabire,0.0,0.0,110,0.0
Iburasirazuba,Nyagatare,Musheri,Nyamiyonga,0.0,0.0,196,0.0
Iburasirazuba,Nyagatare,Musheri,RugaramaI,0.16661522,0.0,48,7.9975305
Iburasirazuba,Nyagatare,Musheri,RugaramaIi,0.033951838,0.0,80,2.716147
Iburasirazuba,Nyagatare,Nyagatare,Barija,1.9164929,0.0,132,252.97707
Iburasirazuba,Nyagatare,Nyagatare,Bushoga,0.044923976,0.0,182,8.176164
Iburasirazuba,Nyagatare,Nyagatare,Cyabayaga,0.06535633,0.0,165,10.783794
Iburasirazuba,Nyagatare,Nyagatare,Gakirage,0.059512112,0.0,144,8.569744
Iburasirazuba,Nyagatare,Nyagatare,Kamagiri,0.15140733,0.0,221,33.46102
Iburasirazuba,Nyagatare,Nyagatare,Nsheke,0.10068152,0.0,204,20.53903
Iburasirazuba,Nyagatare,Nyagatare,Nyagatare,1.3637686,0.0,154,210.02036
Iburasirazuba,Nyagatare,Nyagatare,Rutaraka,0.5084731,0.0,252,128.13522
Iburasirazuba,Nyagatare,Nyagatare,Ryabega,0.22840075,0.0,195,44.538147
Iburasirazuba,Nyagatare,Rukomo,Gahurura,0.051749982,0.0,90,4.6574984
Iburasirazuba,Nyagatare,Rukomo,Gashenyi,0.47321877,0.0,96,45.429
Iburasirazuba,Nyagatare,Rukomo,Nyakagarama,0.05300824,0.0,196,10.389615
Iburasirazuba,Nyagatare,Rukomo,RukomoIi,0.091278695,0.0,100,9.12787
Iburasirazuba,Nyagatare,Rukomo,Rurenge,0.018231094,0.0,208,3.7920675
Iburasirazuba,Nyagatare,Rwempasha,Cyenjonjo,0.018396575,0.0,165,3.0354347
Iburasirazuba,Nyagatare,Rwempasha,Gasinga,0.049925346,0.0,221,11.033502
Iburasirazuba,Nyagatare,Rwempasha,Kabare,0.0,0.0,182,0.0
Iburasirazuba,Nyagatare,Rwempasha,Kazaza,0.0096362075,0.0,144,1.3876139
Iburasirazuba,Nyagatare,Rwempasha,Mishenyi,0.0,0.0,143,0.0
Iburasirazuba,Nyagatare,Rwempasha,Rugarama,0.05422696,0.0,112,6.0734196
Iburasirazuba,Nyagatare,Rwempasha,Rukorota,0.003627103,0.0,128,0.4642692
Iburasirazuba,Nyagatare,Rwempasha,Rutare,0.15541634,0.0,168,26.109945
Iburasirazuba,Nyagatare,Rwempasha,Rwempasha,0.0,0.0,150,0.0
Iburasirazuba,Nyagatare,Rwempasha,Ryeru,0.022990614,0.0,117,2.6899018
Iburasirazuba,Nyagatare,Rwimiyaga,Gacundezi,0.10547878,0.0,240,25.314907
Iburasirazuba,Nyagatare,Rwimiyaga,Kabeza,0.12491442,0.0,143,17.862762
Iburasirazuba,Nyagatare,Rwimiyaga,Kirebe,0.014566468,0.0,1190,17.334097
Iburasirazuba,Nyagatare,Rwimiyaga,Ntoma,0.06494914,0.0,208,13.509421
Iburasirazuba,Nyagatare,Rwimiyaga,Nyarupfubire,0.1652159,0.0,377,62.286392
Iburasirazuba,Nyagatare,Rwimiyaga,Nyendo,0.26013365,0.0,35,9.104678
Iburasirazuba,Nyagatare,Rwimiyaga,Rutungu,0.0,0.0,840,0.0
Iburasirazuba,Nyagatare,Rwimiyaga,Rwimiyaga,0.2974153,0.0,135,40.151062
Iburasirazuba,Nyagatare,Tabagwe,Gishuro,0.09939675,0.0,99,9.840279
Iburasirazuba,Nyagatare,Tabagwe,Gitengure,0.08633773,0.0,320,27.628073
Iburasirazuba,Nyagatare,Tabagwe,Nkoma,0.0028966854,0.0,176,0.50981665
Iburasirazuba,Nyagatare,Tabagwe,Nyabitekeri,0.063411064,0.0,195,12.365158
Iburasirazuba,Nyagatare,Tabagwe,Nyagatoma,0.017260233,0.0,221,3.8145113
Iburasirazuba,Nyagatare,Tabagwe,Shonga,0.0,0.0,110,0.0
Iburasirazuba,Nyagatare,Tabagwe,Tabagwe,0.055535637,0.0,240,13.328553
Iburasirazuba,Rwamagana,Fumbwe,Mununu,0.006479341,0.0,99,0.64145476
Iburasirazuba,Rwamagana,Fumbwe,Nyagasambu,0.6098455,0.0,80,48.787643
Iburasirazuba,Rwamagana,Fumbwe,Nyakagunga,0.41740453,0.0,70,29.218317
Iburasirazuba,Rwamagana,Fumbwe,Nyamirama,0.018676016,0.0,110,2.0543618
Iburasirazuba,Rwamagana,Fumbwe,Nyarubuye,0.0,0.0,80,0.0
Iburasirazuba,Rwamagana,Fumbwe,Sasabirago,0.0,0.0,81,0.0
Iburasirazuba,Rwamagana,Gahengeri,Gihumuza,0.07226069,0.0,99,7.1538086
Iburasirazuba,Rwamagana,Gahengeri,Kagezi,0.040486377,0.0,128,5.182256
Iburasirazuba,Rwamagana,Gahengeri,Kanyangese,0.44283617,0.0,36,15.9421015
Iburasirazuba,Rwamagana,Gahengeri,Kibare,0.0,0.0,100,0.0
Iburasirazuba,Rwamagana,Gahengeri,Mutamwa,0.26296055,0.0,81,21.299805
Iburasirazuba,Rwamagana,Gahengeri,Rugarama,0.26485175,0.0,60,15.891106
Iburasirazuba,Rwamagana,Gahengeri,Runyinya,0.6339773,0.0,80,50.718185
Iburasirazuba,Rwamagana,Gahengeri,Rweri,0.2541463,0.0,165,41.934143
Iburasirazuba,Rwamagana,Gishali,Binunga,0.07710494,0.0,72,5.5515556
Iburasirazuba,Rwamagana,Gishali,Bwinsanga,0.9590035,0.0,77,73.84327
Iburasirazuba,Rwamagana,Gishali,Cyinyana,0.051792033,0.0,42,2.1752653
Iburasirazuba,Rwamagana,Gishali,Gati,0.103805125,0.0,77,7.992995
Iburasirazuba,Rwamagana,Gishali,Kavumu,0.08105034,0.0,80,6.484027
Iburasirazuba,Rwamagana,Gishali,Ruhimbi,0.44181392,0.0,90,39.763252
Iburasirazuba,Rwamagana,Gishali,Ruhunda,0.33098343,0.0,63,20.851955
Iburasirazuba,Rwamagana,Karenge,Bicaca,0.0,0.0,154,0.0
Iburasirazuba,Rwamagana,Karenge,Byimana,0.0060593574,0.0,100,0.60593575
Iburasirazuba,Rwamagana,Karenge,Kabasore,0.10816002,0.0,143,15.466883
Iburasirazuba,Rwamagana,Karenge,Kangamba,0.0,0.0,192,0.0
Iburasirazuba,Rwamagana,Karenge,Karenge,0.1690801,0.0,81,13.695488
Iburasirazuba,Rwamagana,Karenge,Nyabubare,0.2464792,0.0,72,17.746502
Iburasirazuba,Rwamagana,Karenge,Nyamatete,0.0,0.0,168,0.0
Iburasirazuba,Rwamagana,Kigabiro,Bwiza,0.17622928,0.0,117,20.618826
Iburasirazuba,Rwamagana,Kigabiro,Cyanya,3.1704402,0.0,56,177.54465
Iburasirazuba,Rwamagana,Kigabiro,Nyagasenyi,1.5008974,0.0,72,108.06461
Iburasirazuba,Rwamagana,Kigabiro,Sibagire,0.5023642,0.0,63,31.648945
Iburasirazuba,Rwamagana,Kigabiro,Sovu,0.012844599,0.0,91,1.1688585
Iburasirazuba,Rwamagana,Muhazi,Byeza,0.1231024,0.0,72,8.863373
Iburasirazuba,Rwamagana,Muhazi,Kabare,0.42712837,0.0,80,34.17027
Iburasirazuba,Rwamagana,Muhazi,Karambi,0.04588364,0.0,66,3.0283203
Iburasirazuba,Rwamagana,Muhazi,Karitutu,0.8661887,0.3931975,72,62.365585
Iburasirazuba,Rwamagana,Muhazi,Kitazigurwa,0.10021056,0.0,49,4.9103174
Iburasirazuba,Rwamagana,Muhazi,Murambi,0.0,0.0,77,0.0
Iburasirazuba,Rwamagana,Muhazi,Nsinda,0.72426444,0.0,56,40.558807
Iburasirazuba,Rwamagana,Muhazi,Ntebe,0.06935385,0.0,81,5.6176615
Iburasirazuba,Rwamagana,Muhazi,Nyarusange,1.114304,0.0,80,89.14432
Iburasirazuba,Rwamagana,Munyaga,Kaduha,0.0,0.0,150,0.0
Iburasirazuba,Rwamagana,Munyaga,Nkungu,0.0,0.0,117,0.0
Iburasirazuba,Rwamagana,Munyaga,Rweru,0.0,0.0,80,0.0
Iburasirazuba,Rwamagana,Munyaga,Zinga,0.0,0.0,80,0.0
Iburasirazuba,Rwamagana,Munyiginya,Binunga,0.17060699,0.0,36,6.1418514
Iburasirazuba,Rwamagana,Munyiginya,Bwana,0.0,0.0,48,0.0
Iburasirazuba,Rwamagana,Munyiginya,Cyarukamba,0.65858614,0.0,63,41.49093
Iburasirazuba,Rwamagana,Munyiginya,Cyimbazi,0.44428727,0.0,45,19.992928
Iburasirazuba,Rwamagana,Munyiginya,Nkomangwa,0.008175108,0.0,80,0.6540086
Iburasirazuba,Rwamagana,Munyiginya,Nyarubuye,0.058600437,0.0,81,4.7466354
Iburasirazuba,Rwamagana,Musha,Akabare,0.054552067,0.0,81,4.4187174
Iburasirazuba,Rwamagana,Musha,Budahanda,0.056961283,0.0,90,5.1265154
Iburasirazuba,Rwamagana,Musha,Kagarama,0.25927392,0.0,72,18.667723
Iburasirazuba,Rwamagana,Musha,Musha,0.45324647,0.0,108,48.95062
Iburasirazuba,Rwamagana,Musha,Nyabisindu,0.0,0.0,72,0.0
Iburasirazuba,Rwamagana,Musha,Nyakabanda,0.45033073,0.0,90,40.529766
Iburasirazuba,Rwamagana,Muyumbu,Akinyambo,1.9594524,1.4853835,70,137.16167
Iburasirazuba,Rwamagana,Muyumbu,Bujyujyu,0.5311347,0.0,126,66.92297
Iburasirazuba,Rwamagana,Muyumbu,Murehe,0.2774329,0.0,117,32.45965
Iburasirazuba,Rwamagana,Muyumbu,Ntebe,0.5640713,0.0,120,67.68855
Iburasirazuba,Rwamagana,Muyumbu,Nyarukombe,1.5666043,0.0,96,150.39401
Iburasirazuba,Rwamagana,Mwulire,Bicumbi,0.04729018,0.0,156,7.377268
Iburasirazuba,Rwamagana,Mwulire,Bushenyi,0.66038126,0.0,144,95.0949
Iburasirazuba,Rwamagana,Mwulire,Mwulire,0.07337728,0.0,176,12.914402
Iburasirazuba,Rwamagana,Mwulire,Ntunga,0.34146577,0.0,180,61.46384
Iburasirazuba,Rwamagana,Nyakaliro,Bihembe,0.006865703,0.0,99,0.6797046
Iburasirazuba,Rwamagana,Nyakaliro,Gatare,0.024440274,0.0,77,1.881901
Iburasirazuba,Rwamagana,Nyakaliro,Gishore,0.9705745,0.0,99,96.086876
Iburasirazuba,Rwamagana,Nyakaliro,Munini,0.070919864,0.0,81,5.7445087
Iburasirazuba,Rwamagana,Nyakaliro,Rwimbogo,0.03239183,0.0,121,3.9194117
Iburasirazuba,Rwamagana,Nzige,Akanzu,0.07852889,0.0,112,8.795236
Iburasirazuba,Rwamagana,Nzige,Kigarama,0.0100386655,0.0,187,1.8772304
Iburasirazuba,Rwamagana,Nzige,Murama,0.03765812,0.0,81,3.0503078
Iburasirazuba,Rwamagana,Nzige,Rugarama,0.0,0.0,77,0.0
Iburasirazuba,Rwamagana,Rubona,Byinza,0.0,0.0,81,0.0
Iburasirazuba,Rwamagana,Rubona,Kabatasi,0.16528332,0.0,132,21.817398
Iburasirazuba,Rwamagana,Rubona,Kabuye,0.010237592,0.0,56,0.5733052
Iburasirazuba,Rwamagana,Rubona,Karambi,0.3888927,0.0,100,38.88927
Iburasirazuba,Rwamagana,Rubona,Mabare,0.0,0.0,110,0.0
Iburasirazuba,Rwamagana,Rubona,Nawe,0.0,0.0,56,0.0
Iburengerazuba,Karongi,Bwishyura,Burunga,0.15531173,0.0,100,15.531174
Iburengerazuba,Karongi,Bwishyura,Gasura,0.56826484,0.0,108,61.372604
Iburengerazuba,Karongi,Bwishyura,Gitarama,0.19708112,0.0,130,25.620546
Iburengerazuba,Karongi,Bwishyura,Kayenzi,0.44404447,0.0,88,39.075912
Iburengerazuba,Karongi,Bwishyura,Kibuye,0.57359964,0.0,63,36.136776
Iburengerazuba,Karongi,Bwishyura,Kiniha,1.2942212,0.0,20,25.884422
Iburengerazuba,Karongi,Bwishyura,Nyarusazi,0.2405882,0.0,108,25.983526
Iburengerazuba,Karongi,Gashari,Birambo,0.0,0.0,165,0.0
Iburengerazuba,Karongi,Gashari,Musasa,0.0,0.0,154,0.0
Iburengerazuba,Karongi,Gashari,Mwendo,0.0,0.0,121,0.0
Iburengerazuba,Karongi,Gashari,Rugobagoba,0.0,0.0,182,0.0
Iburengerazuba,Karongi,Gashari,Tongati,0.0,0.0,110,0.0
Iburengerazuba,Karongi,Gishyita,Buhoro,0.0,0.0,60,0.0
Iburengerazuba,Karongi,Gishyita,Cyanya,0.14770366,0.0,120,17.72444
Iburengerazuba,Karongi,Gishyita,Kigarama,0.042559966,0.0,63,2.681278
Iburengerazuba,Karongi,Gishyita,Munanira,0.0,0.0,56,0.0
Iburengerazuba,Karongi,Gishyita,Musasa,0.17702046,0.0,130,23.01266
Iburengerazuba,Karongi,Gishyita,Ngoma,0.31661075,0.0,132,41.792618
Iburengerazuba,Karongi,Gitesi,Gasharu,0.0,0.0,108,0.0
Iburengerazuba,Karongi,Gitesi,Gitega,0.01898839,0.0,70,1.3291873
Iburengerazuba,Karongi,Gitesi,Kanunga,0.0,0.0,140,0.0
Iburengerazuba,Karongi,Gitesi,Kirambo,0.0,0.0,130,0.0
Iburengerazuba,Karongi,Gitesi,Munanira,0.030100226,0.0,80,2.408018
Iburengerazuba,Karongi,Gitesi,Nyamiringa,0.0,0.0,98,0.0
Iburengerazuba,Karongi,Gitesi,Ruhinga,0.0075401845,0.0,156,1.1762688
Iburengerazuba,Karongi,Gitesi,Rwariro,0.0,0.0,150,0.0
Iburengerazuba,Karongi,LacKivu,LacKivu,0.0006428377,0.0,2200,1.414243
Iburengerazuba,Karongi,Mubuga,Kagabiro,0.20328856,0.0,144,29.273552
Iburengerazuba,Karongi,Mubuga,Murangara,0.0,0.0,98,0.0
Iburengerazuba,Karongi,Mubuga,Nyagatovu,0.0,0.0,60,0.0
Iburengerazuba,Karongi,Mubuga,Ryaruhanga,0.25088257,0.0,120,30.105907
Iburengerazuba,Karongi,Murambi,Mubuga,0.0,0.0,110,0.0
Iburengerazuba,Karongi,Murambi,Muhororo,0.0,0.0,132,0.0
Iburengerazuba,Karongi,Murambi,Nkoto,0.015486665,0.0,80,1.2389332
Iburengerazuba,Karongi,Murambi,Nyarunyinya,0.07754453,0.0,99,7.6769085
Iburengerazuba,Karongi,Murambi,Shyembe,0.0,0.0,130,0.0
Iburengerazuba,Karongi,Murundi,Bukiro,0.0,0.0,90,0.0
Iburengerazuba,Karongi,Murundi,Kabaya,0.0,0.0,120,0.0
Iburengerazuba,Karongi,Murundi,Kamina,0.0,0.0,108,0.0
Iburengerazuba,Karongi,Murundi,Kareba,0.0,0.0,121,0.0
Iburengerazuba,Karongi,Murundi,Nyamushishi,0.0,0.0,99,0.0
Iburengerazuba,Karongi,Murundi,Nzaratsi,0.0,0.0,135,0.0
Iburengerazuba,Karongi,Mutuntu,Byogo,0.0,0.0,156,0.0
Iburengerazuba,Karongi,Mutuntu,Gasharu,0.0,0.0,70,0.0
Iburengerazuba,Karongi,Mutuntu,Gisayura,0.0,0.0,88,0.0
Iburengerazuba,Karongi,Mutuntu,Kanyege,0.0,0.0,156,0.0
Iburengerazuba,Karongi,Mutuntu,Kinyonzwe,0.0,0.0,144,0.0
Iburengerazuba,Karongi,Mutuntu,Murengezo,0.0,0.0,225,0.0
Iburengerazuba,Karongi,Mutuntu,Rwufi,0.0,0.0,88,0.0
Iburengerazuba,Karongi,Rubengera,Bubazi,0.32460004,0.0,49,15.905402
Iburengerazuba,Karongi,Rubengera,Gacaca,1.0814316,0.0,54,58.39731
Iburengerazuba,Karongi,Rubengera,Gisanze,0.7335154,0.0,42,30.807646
Iburengerazuba,Karongi,Rubengera,Gitwa,0.084957816,0.0,132,11.214432
Iburengerazuba,Karongi,Rubengera,Kibirizi,0.6646762,0.0,48,31.904457
Iburengerazuba,Karongi,Rubengera,Mataba,0.03885939,0.0,91,3.5362043
Iburengerazuba,Karongi,Rubengera,Nyarugenge,0.4634891,0.0,121,56.08218
